CLIENTNUM,Card_Category,Income_Category,Customer_Age,Total_Relationship_Count,Total_Trans_Ct,Months_Inactive_12_mon,Contacts_Count_12_mon,Avg_Utilization_Ratio,Actual_Attrition,Churn_Probability,Risk_Tier
720348933,Blue,$60K - $80K,44,4,60,3,4,0.059,Existing Customer,0.1951,Low
719904333,Blue,$40K - $60K,29,3,52,3,4,0.404,Existing Customer,0.1951,Low
712004208,Blue,Less than $40K,65,3,59,3,2,0.0,Existing Customer,0.1951,Low
779187783,Blue,$80K - $120K,50,2,77,3,1,0.074,Existing Customer,0.1951,Low
789204933,Blue,Less than $40K,65,3,76,2,4,0.0,Existing Customer,0.195,Low
711711483,Blue,$80K - $120K,61,4,40,1,3,0.874,Existing Customer,0.195,Low
751076058,Blue,Unknown,44,4,73,3,3,0.0,Existing Customer,0.1949,Low
716408058,Blue,Unknown,56,5,72,3,4,0.519,Existing Customer,0.1949,Low
709000008,Blue,$80K - $120K,45,6,54,2,2,0.063,Existing Customer,0.1947,Low
715418508,Blue,$120K +,51,2,72,1,3,0.068,Existing Customer,0.1947,Low
714826758,Blue,Less than $40K,37,4,57,4,2,0.256,Existing Customer,0.1947,Low
720812433,Blue,$120K +,54,6,37,1,2,0.0,Existing Customer,0.1946,Low
713784558,Blue,$40K - $60K,59,1,77,2,3,0.268,Existing Customer,0.1944,Low
712361583,Silver,$80K - $120K,47,3,67,3,1,0.022,Existing Customer,0.1944,Low
708229308,Blue,Less than $40K,49,5,71,2,2,0.0,Attrited Customer,0.1944,Low
718808883,Silver,Less than $40K,55,3,69,3,1,0.0,Existing Customer,0.1943,Low
713914683,Blue,$40K - $60K,44,3,74,4,2,0.596,Existing Customer,0.1941,Low
771488583,Blue,$40K - $60K,46,4,72,2,2,0.0,Existing Customer,0.1941,Low
714358008,Blue,Unknown,53,3,72,1,3,0.0,Existing Customer,0.194,Low
806634783,Blue,Less than $40K,38,1,75,3,2,0.411,Existing Customer,0.1939,Low
799011558,Blue,$120K +,43,1,120,2,3,0.069,Existing Customer,0.1937,Low
789070233,Blue,Less than $40K,51,5,72,4,3,0.591,Existing Customer,0.1937,Low
713688933,Blue,Less than $40K,42,1,74,1,1,0.172,Existing Customer,0.1934,Low
720466383,Blue,$40K - $60K,59,4,23,1,2,0.093,Existing Customer,0.1933,Low
715581633,Blue,$40K - $60K,53,4,73,3,1,0.0,Existing Customer,0.1932,Low
712375758,Blue,$80K - $120K,53,3,42,3,1,0.087,Existing Customer,0.1931,Low
720555483,Blue,$80K - $120K,48,3,79,3,3,0.0,Existing Customer,0.193,Low
716617608,Blue,Less than $40K,50,6,58,3,3,0.638,Existing Customer,0.1929,Low
798120858,Blue,$80K - $120K,37,4,44,2,2,0.375,Existing Customer,0.1927,Low
779351208,Blue,$60K - $80K,49,4,56,1,4,0.0,Existing Customer,0.1927,Low
712890408,Blue,$60K - $80K,45,5,30,3,2,0.605,Existing Customer,0.1924,Low
794132808,Blue,$40K - $60K,60,3,97,3,3,0.099,Existing Customer,0.1922,Low
780064983,Gold,$80K - $120K,44,2,86,1,3,0.027,Existing Customer,0.1921,Low
814989933,Blue,Less than $40K,45,1,73,2,1,0.589,Existing Customer,0.1918,Low
719543208,Blue,Unknown,38,5,72,3,3,0.064,Existing Customer,0.1917,Low
717211608,Blue,Less than $40K,45,6,68,4,2,0.245,Existing Customer,0.1917,Low
718488783,Blue,$40K - $60K,40,2,66,2,2,0.354,Existing Customer,0.1915,Low
709919283,Blue,$80K - $120K,54,2,25,3,2,0.169,Existing Customer,0.1915,Low
826762908,Blue,$80K - $120K,52,3,36,2,0,0.106,Existing Customer,0.1911,Low
720212508,Blue,Less than $40K,51,4,76,3,4,0.158,Existing Customer,0.1909,Low
749722908,Blue,$120K +,43,3,68,3,2,0.126,Existing Customer,0.1908,Low
717713283,Blue,Less than $40K,42,6,58,3,3,0.125,Existing Customer,0.1906,Low
713127708,Blue,Less than $40K,38,5,63,1,4,0.0,Existing Customer,0.1906,Low
718096608,Blue,Less than $40K,44,1,113,2,3,0.28,Existing Customer,0.1904,Low
716432658,Blue,Less than $40K,48,5,65,2,1,0.0,Existing Customer,0.1904,Low
720258183,Blue,$40K - $60K,39,2,75,3,3,0.742,Existing Customer,0.1903,Low
716955783,Blue,$80K - $120K,52,6,59,2,2,0.072,Existing Customer,0.1901,Low
826401858,Blue,Less than $40K,36,3,63,2,3,0.449,Existing Customer,0.19,Low
778724058,Blue,$40K - $60K,63,5,65,4,3,0.123,Existing Customer,0.1896,Low
710428308,Blue,$60K - $80K,55,4,51,1,4,0.776,Existing Customer,0.1896,Low
749067633,Blue,Less than $40K,45,3,77,2,3,0.0,Existing Customer,0.1895,Low
721210158,Blue,$40K - $60K,29,3,102,1,3,0.266,Existing Customer,0.1894,Low
717613233,Silver,$60K - $80K,45,5,56,2,4,0.029,Existing Customer,0.189,Low
709826058,Blue,$80K - $120K,49,3,34,1,1,0.071,Existing Customer,0.189,Low
714069858,Blue,$60K - $80K,53,4,45,3,2,0.711,Existing Customer,0.189,Low
709822008,Blue,Unknown,42,5,66,3,2,0.43,Existing Customer,0.189,Low
717181833,Silver,Less than $40K,39,5,59,2,2,0.087,Existing Customer,0.1886,Low
713282733,Blue,$40K - $60K,37,4,64,3,1,0.513,Existing Customer,0.1886,Low
709528308,Blue,$80K - $120K,53,4,57,2,3,0.077,Existing Customer,0.1885,Low
812493033,Blue,$40K - $60K,44,4,63,1,1,0.326,Existing Customer,0.1885,Low
721538883,Silver,$40K - $60K,45,4,81,3,4,0.0,Existing Customer,0.1883,Low
789344358,Blue,Less than $40K,57,4,42,1,3,0.722,Existing Customer,0.1883,Low
720728133,Blue,$40K - $60K,44,4,71,3,3,0.0,Existing Customer,0.1882,Low
720950283,Blue,$80K - $120K,47,3,63,3,3,0.0,Attrited Customer,0.1882,Low
721238508,Blue,Less than $40K,38,3,77,3,3,0.765,Existing Customer,0.1882,Low
715735233,Blue,Less than $40K,51,5,42,1,1,0.463,Existing Customer,0.1881,Low
713151258,Blue,$40K - $60K,55,4,69,1,4,0.0,Existing Customer,0.1879,Low
710663508,Blue,$40K - $60K,42,1,99,2,2,0.734,Existing Customer,0.1879,Low
780126033,Blue,$40K - $60K,50,6,54,1,5,0.095,Attrited Customer,0.1879,Low
779544708,Gold,$120K +,50,4,77,5,3,0.019,Existing Customer,0.1879,Low
713126733,Blue,$120K +,56,6,30,2,2,0.144,Existing Customer,0.1878,Low
786480183,Blue,Unknown,50,6,69,2,5,0.0,Existing Customer,0.1877,Low
778574283,Blue,$40K - $60K,53,5,64,2,3,0.0,Existing Customer,0.1877,Low
709783908,Blue,Less than $40K,52,6,50,3,2,0.513,Existing Customer,0.1877,Low
720879708,Blue,$80K - $120K,52,3,64,2,4,0.046,Existing Customer,0.1875,Low
708403308,Silver,$40K - $60K,37,3,68,1,3,0.11,Existing Customer,0.1875,Low
715052583,Silver,$60K - $80K,45,3,112,3,1,0.032,Existing Customer,0.1875,Low
753094533,Blue,$80K - $120K,51,3,73,3,3,0.0,Existing Customer,0.1874,Low
719574033,Blue,$60K - $80K,38,2,119,2,2,0.0,Existing Customer,0.1872,Low
737986083,Blue,$60K - $80K,46,4,54,1,4,0.087,Existing Customer,0.1872,Low
711240108,Blue,$60K - $80K,41,3,61,2,2,0.093,Existing Customer,0.1872,Low
708938508,Blue,$40K - $60K,63,5,35,3,2,0.345,Existing Customer,0.1867,Low
716210283,Blue,Unknown,36,6,37,3,4,0.296,Existing Customer,0.1866,Low
712214283,Blue,$120K +,40,6,70,3,3,0.0,Existing Customer,0.1865,Low
713563383,Blue,Less than $40K,50,1,80,3,3,0.493,Existing Customer,0.1864,Low
712503408,Blue,$80K - $120K,57,6,111,3,4,0.106,Existing Customer,0.1864,Low
794543958,Blue,$80K - $120K,53,5,27,4,2,0.035,Existing Customer,0.1864,Low
710219658,Blue,Unknown,48,4,74,3,3,0.587,Existing Customer,0.1862,Low
717682233,Blue,$60K - $80K,49,1,80,2,2,0.258,Existing Customer,0.1862,Low
816596583,Blue,$80K - $120K,45,6,50,3,1,0.059,Existing Customer,0.1862,Low
788832033,Blue,$40K - $60K,35,4,64,3,3,0.109,Existing Customer,0.186,Low
709794333,Blue,Less than $40K,29,6,30,2,4,0.506,Existing Customer,0.186,Low
818235408,Blue,$60K - $80K,30,2,118,3,1,0.0,Existing Customer,0.1859,Low
780657708,Blue,$80K - $120K,48,4,69,3,3,0.0,Existing Customer,0.1859,Low
778422933,Blue,Unknown,42,4,56,2,2,0.051,Existing Customer,0.1859,Low
712835433,Blue,Unknown,49,5,73,3,3,0.0,Existing Customer,0.1856,Low
718491708,Blue,Unknown,53,2,89,3,3,0.086,Existing Customer,0.1856,Low
778780008,Blue,$60K - $80K,48,4,66,3,3,0.77,Existing Customer,0.1856,Low
711509658,Blue,$120K +,61,3,26,0,4,0.221,Attrited Customer,0.1855,Low
710962308,Blue,Unknown,57,3,88,6,3,0.19,Existing Customer,0.1855,Low
714886533,Blue,Less than $40K,60,4,34,3,2,0.727,Existing Customer,0.1854,Low
803973483,Blue,Less than $40K,49,4,83,2,4,0.0,Existing Customer,0.1852,Low
756397458,Silver,Less than $40K,54,6,70,3,4,0.0,Existing Customer,0.1852,Low
719249733,Blue,$80K - $120K,54,6,41,2,2,0.041,Existing Customer,0.1852,Low
716349183,Blue,Unknown,58,5,54,2,3,0.0,Existing Customer,0.1849,Low
710715783,Blue,Less than $40K,52,5,75,2,3,0.0,Existing Customer,0.1848,Low
717722958,Blue,$80K - $120K,43,1,71,3,2,0.29,Existing Customer,0.1848,Low
779925033,Blue,$40K - $60K,38,4,60,3,4,0.657,Existing Customer,0.1847,Low
709664658,Blue,$80K - $120K,40,4,69,3,2,0.041,Existing Customer,0.1846,Low
738195708,Blue,$80K - $120K,47,6,56,1,3,0.073,Existing Customer,0.1846,Low
713695158,Blue,Less than $40K,51,5,78,4,3,0.677,Existing Customer,0.1846,Low
787493808,Blue,Less than $40K,48,5,49,2,2,0.919,Attrited Customer,0.1844,Low
718758783,Silver,Less than $40K,44,2,118,3,3,0.149,Existing Customer,0.1843,Low
822056583,Blue,$40K - $60K,44,6,80,5,3,0.556,Existing Customer,0.1842,Low
714851058,Blue,$40K - $60K,31,3,42,3,0,0.801,Existing Customer,0.184,Low
771349458,Blue,$40K - $60K,33,4,46,3,3,0.317,Existing Customer,0.1837,Low
712085733,Blue,$120K +,45,5,64,2,3,0.025,Existing Customer,0.1837,Low
714054408,Blue,$60K - $80K,50,1,79,2,3,0.141,Existing Customer,0.1834,Low
712428333,Blue,$80K - $120K,49,3,75,3,4,0.649,Existing Customer,0.1834,Low
710728458,Blue,Less than $40K,62,3,75,3,2,0.197,Existing Customer,0.1833,Low
819616383,Blue,Less than $40K,40,2,118,3,3,0.42,Existing Customer,0.1831,Low
716365233,Blue,Less than $40K,53,1,75,3,3,0.579,Existing Customer,0.1831,Low
787621158,Blue,$60K - $80K,33,6,59,3,3,0.079,Existing Customer,0.1829,Low
711070683,Blue,$40K - $60K,48,4,106,1,2,0.073,Existing Customer,0.1828,Low
716619558,Silver,Less than $40K,38,4,119,3,2,0.141,Existing Customer,0.1828,Low
789298833,Blue,$80K - $120K,51,1,96,2,3,0.0,Existing Customer,0.1828,Low
771469758,Blue,$120K +,55,5,66,1,3,0.0,Existing Customer,0.1827,Low
801373833,Blue,$40K - $60K,49,3,46,2,3,0.369,Existing Customer,0.1827,Low
713542008,Blue,Less than $40K,48,1,83,2,3,0.0,Existing Customer,0.1827,Low
803366358,Blue,$60K - $80K,38,5,25,2,1,0.15,Existing Customer,0.1826,Low
779506158,Blue,Less than $40K,39,3,42,1,2,0.702,Existing Customer,0.1824,Low
712966458,Blue,$80K - $120K,51,3,115,2,3,0.0,Existing Customer,0.1823,Low
714840858,Blue,Less than $40K,40,5,65,2,4,0.698,Existing Customer,0.1823,Low
789334458,Silver,Unknown,43,3,67,1,3,0.054,Existing Customer,0.1822,Low
712687083,Blue,$60K - $80K,44,1,83,1,3,0.0,Existing Customer,0.1822,Low
720146733,Blue,Less than $40K,45,5,66,4,2,0.762,Existing Customer,0.1821,Low
766429908,Blue,$60K - $80K,49,6,37,1,2,0.261,Existing Customer,0.1821,Low
719761458,Blue,$60K - $80K,55,3,61,2,1,0.325,Existing Customer,0.182,Low
718153233,Blue,$80K - $120K,46,3,60,2,2,0.066,Existing Customer,0.1818,Low
713723433,Blue,Less than $40K,52,1,79,1,3,0.0,Existing Customer,0.1818,Low
772346358,Blue,Less than $40K,52,2,79,1,2,0.0,Existing Customer,0.1817,Low
717658758,Silver,$120K +,49,2,99,2,2,0.0,Existing Customer,0.1816,Low
715679733,Blue,Less than $40K,43,5,67,2,4,0.872,Existing Customer,0.1813,Low
719900733,Blue,$40K - $60K,60,3,95,1,3,0.103,Existing Customer,0.1813,Low
710808108,Blue,Less than $40K,34,3,54,3,2,0.589,Existing Customer,0.1813,Low
717192933,Blue,$120K +,55,3,34,2,1,0.303,Existing Customer,0.1811,Low
716822583,Blue,Less than $40K,39,4,74,2,3,0.153,Existing Customer,0.1811,Low
720854358,Blue,$40K - $60K,27,4,49,1,4,0.557,Existing Customer,0.1811,Low
710509758,Blue,$120K +,36,5,64,3,3,0.027,Existing Customer,0.1811,Low
756639708,Silver,Unknown,46,1,113,1,2,0.03,Existing Customer,0.1809,Low
772669833,Blue,$60K - $80K,43,4,70,3,2,0.0,Existing Customer,0.1807,Low
712495233,Blue,Less than $40K,31,5,53,3,2,0.717,Existing Customer,0.1807,Low
720135333,Blue,Less than $40K,45,5,49,1,0,0.111,Existing Customer,0.1806,Low
716134533,Blue,$80K - $120K,44,4,80,4,3,0.0,Existing Customer,0.1803,Low
788723133,Blue,$40K - $60K,36,5,53,1,2,0.077,Existing Customer,0.1801,Low
719591283,Blue,Less than $40K,38,6,58,2,4,0.0,Existing Customer,0.18,Low
721163133,Blue,Unknown,44,6,60,3,1,0.0,Existing Customer,0.1797,Low
711379083,Blue,Less than $40K,60,5,74,3,3,0.518,Existing Customer,0.1796,Low
719962458,Blue,Less than $40K,44,3,70,2,2,0.582,Existing Customer,0.1795,Low
712554183,Blue,$40K - $60K,65,4,71,3,2,0.24,Existing Customer,0.1794,Low
717096858,Blue,$40K - $60K,51,4,78,3,3,0.111,Existing Customer,0.1794,Low
815088483,Blue,Less than $40K,28,4,64,1,3,0.455,Existing Customer,0.1792,Low
789187908,Blue,$80K - $120K,56,4,36,2,2,0.175,Existing Customer,0.1792,Low
711708408,Blue,Unknown,52,4,72,3,2,0.0,Existing Customer,0.1792,Low
718963158,Blue,$120K +,49,5,64,3,1,0.0,Existing Customer,0.179,Low
771769383,Blue,Less than $40K,42,2,120,3,2,0.0,Existing Customer,0.1789,Low
778745058,Silver,$80K - $120K,50,2,118,2,1,0.0,Existing Customer,0.1789,Low
711327558,Blue,$40K - $60K,38,3,45,3,1,0.707,Existing Customer,0.1789,Low
806165208,Blue,$60K - $80K,47,5,27,2,0,0.086,Existing Customer,0.1785,Low
711343233,Blue,Less than $40K,53,3,65,1,3,0.822,Existing Customer,0.1785,Low
710678658,Blue,Less than $40K,47,5,64,3,2,0.233,Existing Customer,0.1783,Low
822948708,Blue,Less than $40K,42,5,62,2,2,0.271,Existing Customer,0.1782,Low
720771933,Blue,$40K - $60K,49,5,69,2,1,0.0,Existing Customer,0.1782,Low
751607058,Blue,$120K +,45,4,77,3,3,0.0,Existing Customer,0.1782,Low
720781158,Blue,$40K - $60K,44,4,74,2,3,0.222,Existing Customer,0.1781,Low
713105508,Silver,$60K - $80K,46,4,53,3,3,0.059,Existing Customer,0.1779,Low
709802208,Blue,$40K - $60K,37,3,61,1,4,0.0,Existing Customer,0.1779,Low
809147283,Gold,Less than $40K,43,2,109,2,1,0.086,Existing Customer,0.1778,Low
718759833,Silver,Unknown,44,4,24,3,2,0.0,Existing Customer,0.1777,Low
708337683,Blue,$60K - $80K,51,4,62,2,2,0.041,Existing Customer,0.1777,Low
716959833,Blue,$120K +,45,5,66,2,2,0.0,Existing Customer,0.1777,Low
709774608,Blue,$60K - $80K,51,4,64,3,4,0.264,Existing Customer,0.1776,Low
809797158,Blue,$80K - $120K,42,3,66,3,4,0.082,Existing Customer,0.1776,Low
712190358,Blue,Less than $40K,48,1,73,3,2,0.978,Existing Customer,0.1775,Low
715923408,Blue,Less than $40K,30,4,110,2,3,0.3,Existing Customer,0.1772,Low
712881483,Blue,$80K - $120K,55,5,45,3,3,0.19,Existing Customer,0.177,Low
713375658,Blue,$40K - $60K,37,6,67,3,3,0.0,Existing Customer,0.177,Low
720924633,Blue,Less than $40K,40,4,73,2,1,0.0,Existing Customer,0.177,Low
715803933,Blue,$60K - $80K,47,4,65,2,2,0.151,Existing Customer,0.1769,Low
708887433,Blue,Less than $40K,65,6,59,1,3,0.0,Existing Customer,0.1769,Low
717781608,Blue,Less than $40K,52,2,99,2,1,0.164,Existing Customer,0.1767,Low
793395933,Blue,Less than $40K,59,4,69,3,3,0.641,Existing Customer,0.1767,Low
709928358,Blue,$80K - $120K,40,1,87,2,2,0.0,Attrited Customer,0.1766,Low
717581658,Blue,$60K - $80K,49,4,35,1,2,0.644,Existing Customer,0.1765,Low
720795858,Blue,$60K - $80K,44,3,72,3,2,0.0,Existing Customer,0.1765,Low
770882508,Blue,$80K - $120K,38,4,54,1,5,0.045,Existing Customer,0.1764,Low
824177733,Blue,Less than $40K,53,1,90,2,3,0.177,Existing Customer,0.1763,Low
720406233,Blue,Less than $40K,35,5,46,2,4,0.33,Existing Customer,0.1762,Low
721387008,Blue,$120K +,42,3,69,2,3,0.575,Existing Customer,0.1762,Low
720457608,Blue,Less than $40K,41,4,63,1,1,0.0,Existing Customer,0.1761,Low
768712383,Blue,$120K +,51,6,91,3,6,0.0,Attrited Customer,0.176,Low
815484783,Blue,$60K - $80K,57,6,44,4,3,0.145,Existing Customer,0.1758,Low
826414083,Blue,$40K - $60K,47,4,79,3,4,0.212,Existing Customer,0.1757,Low
714168183,Blue,Unknown,48,1,77,3,3,0.465,Existing Customer,0.1755,Low
767488908,Blue,$80K - $120K,41,4,72,2,3,0.0,Existing Customer,0.1754,Low
715682208,Blue,$80K - $120K,49,4,76,1,4,0.0,Existing Customer,0.1753,Low
802795608,Blue,Less than $40K,54,1,82,3,2,0.367,Existing Customer,0.1751,Low
717212958,Blue,$80K - $120K,55,6,57,3,3,0.793,Existing Customer,0.1749,Low
717251508,Blue,$120K +,37,1,116,1,3,0.0,Existing Customer,0.1749,Low
720683958,Gold,$80K - $120K,41,6,67,2,2,0.0,Existing Customer,0.1749,Low
758202858,Blue,Less than $40K,47,4,72,2,4,0.395,Existing Customer,0.1748,Low
814829583,Blue,Less than $40K,42,6,74,1,3,0.0,Existing Customer,0.1748,Low
779289033,Blue,Unknown,46,4,61,1,5,0.082,Existing Customer,0.1747,Low
814091058,Blue,Less than $40K,38,6,50,2,3,0.807,Attrited Customer,0.1747,Low
769892058,Blue,$80K - $120K,40,4,65,2,2,0.233,Existing Customer,0.1747,Low
714431058,Blue,Unknown,41,4,72,2,4,0.379,Existing Customer,0.1747,Low
719647383,Blue,$80K - $120K,35,5,49,2,2,0.332,Existing Customer,0.1747,Low
820936533,Blue,Less than $40K,47,1,93,3,3,0.701,Existing Customer,0.1746,Low
719534058,Blue,Less than $40K,26,3,57,2,1,0.898,Existing Customer,0.1744,Low
719414658,Blue,Unknown,52,3,76,4,1,0.0,Existing Customer,0.1742,Low
779773533,Blue,Less than $40K,50,6,29,1,3,0.33,Existing Customer,0.174,Low
779491908,Blue,Unknown,47,5,59,2,1,0.161,Existing Customer,0.174,Low
815789883,Blue,Less than $40K,46,1,81,3,2,0.346,Existing Customer,0.174,Low
719469333,Blue,Less than $40K,33,6,69,3,4,0.112,Existing Customer,0.174,Low
719277033,Blue,$40K - $60K,44,5,62,3,1,0.079,Existing Customer,0.1739,Low
710257683,Blue,$120K +,50,1,73,2,2,0.033,Existing Customer,0.1739,Low
720527058,Blue,Less than $40K,39,4,74,3,3,0.565,Existing Customer,0.1737,Low
787918158,Blue,Less than $40K,32,5,66,2,4,0.517,Existing Customer,0.1737,Low
714195108,Blue,Unknown,45,3,70,3,4,0.663,Existing Customer,0.1737,Low
780382008,Silver,Less than $40K,42,6,63,3,2,0.101,Existing Customer,0.1736,Low
716666133,Blue,$120K +,51,6,70,4,1,0.0,Existing Customer,0.1736,Low
715769958,Blue,$40K - $60K,53,3,104,2,2,0.394,Existing Customer,0.1736,Low
773257233,Blue,Less than $40K,46,4,70,2,3,0.204,Existing Customer,0.1736,Low
715240683,Blue,$80K - $120K,46,3,66,2,3,0.084,Existing Customer,0.1734,Low
824192658,Blue,Less than $40K,58,4,79,2,3,0.0,Existing Customer,0.1733,Low
767587833,Blue,$120K +,44,3,75,1,5,0.688,Existing Customer,0.1733,Low
715478733,Blue,Less than $40K,56,5,54,4,4,0.815,Existing Customer,0.1732,Low
710756133,Blue,Less than $40K,40,5,73,6,1,0.453,Existing Customer,0.1729,Low
772565883,Blue,$80K - $120K,41,3,70,5,2,0.075,Existing Customer,0.1727,Low
713009208,Blue,Less than $40K,54,3,66,2,3,0.787,Existing Customer,0.1726,Low
714531108,Blue,$80K - $120K,31,4,52,3,3,0.417,Existing Customer,0.1726,Low
794556333,Blue,Unknown,43,1,77,3,3,0.516,Existing Customer,0.1726,Low
719294433,Blue,Unknown,63,4,68,3,1,0.032,Existing Customer,0.1725,Low
710779083,Blue,Less than $40K,59,3,77,3,4,0.0,Existing Customer,0.1724,Low
713934633,Blue,Less than $40K,40,2,87,3,3,0.569,Attrited Customer,0.1723,Low
711359058,Blue,Less than $40K,46,3,71,2,2,0.434,Existing Customer,0.1723,Low
779263533,Silver,Unknown,34,2,76,2,1,0.054,Existing Customer,0.1721,Low
709530408,Gold,$120K +,45,1,96,3,1,0.041,Existing Customer,0.172,Low
717098208,Blue,$80K - $120K,48,5,51,2,2,0.162,Existing Customer,0.1719,Low
779307558,Blue,$40K - $60K,53,4,81,3,3,0.0,Existing Customer,0.1719,Low
717856983,Blue,Unknown,42,3,76,2,3,0.689,Existing Customer,0.1719,Low
804867183,Blue,$60K - $80K,37,6,47,2,4,0.0,Existing Customer,0.1718,Low
779612808,Blue,$40K - $60K,61,6,35,2,4,0.932,Existing Customer,0.1718,Low
710307933,Blue,Less than $40K,32,3,60,3,4,0.863,Existing Customer,0.1718,Low
778882758,Blue,Unknown,55,5,47,5,4,0.559,Existing Customer,0.1717,Low
711117108,Silver,Unknown,48,4,61,2,3,0.053,Existing Customer,0.1717,Low
811989858,Silver,$60K - $80K,49,6,65,3,2,0.0,Existing Customer,0.1713,Low
780036483,Blue,Less than $40K,38,4,69,5,2,0.863,Existing Customer,0.1712,Low
708397008,Blue,Unknown,54,3,67,2,3,0.216,Existing Customer,0.1712,Low
717327783,Blue,$80K - $120K,39,4,44,2,2,0.148,Existing Customer,0.1709,Low
711561933,Blue,Less than $40K,57,6,70,6,1,0.645,Existing Customer,0.1708,Low
721301733,Blue,$80K - $120K,53,6,45,3,2,0.033,Existing Customer,0.1708,Low
817188408,Blue,$80K - $120K,57,4,67,4,3,0.655,Existing Customer,0.1708,Low
789394833,Blue,$80K - $120K,47,1,104,2,2,0.091,Existing Customer,0.1705,Low
709380333,Blue,$120K +,57,6,45,2,3,0.071,Existing Customer,0.1703,Low
714506583,Blue,Less than $40K,48,4,78,3,1,0.0,Existing Customer,0.1703,Low
708727983,Blue,$60K - $80K,62,6,54,1,3,0.0,Existing Customer,0.1702,Low
711559008,Blue,$40K - $60K,40,2,92,1,2,0.129,Existing Customer,0.1702,Low
789599283,Blue,Unknown,44,5,62,3,2,0.723,Existing Customer,0.1702,Low
809296308,Blue,$80K - $120K,46,4,37,2,0,0.108,Existing Customer,0.1701,Low
787480158,Blue,Less than $40K,57,4,39,2,0,0.657,Existing Customer,0.17,Low
715113933,Blue,$80K - $120K,54,2,87,3,2,0.052,Attrited Customer,0.1698,Low
779349783,Blue,$60K - $80K,46,2,104,2,2,0.057,Existing Customer,0.1698,Low
708136908,Blue,Less than $40K,62,5,68,2,2,0.306,Existing Customer,0.1697,Low
713371233,Silver,Less than $40K,43,5,55,1,2,0.054,Existing Customer,0.1696,Low
807030858,Blue,$120K +,51,6,47,3,3,0.066,Existing Customer,0.1695,Low
710923533,Blue,$120K +,38,3,127,2,3,0.0,Existing Customer,0.1695,Low
716445783,Blue,Unknown,42,4,37,2,0,0.0,Existing Customer,0.1695,Low
710816358,Blue,Less than $40K,29,4,48,3,2,0.495,Existing Customer,0.1695,Low
758340108,Silver,Less than $40K,39,3,78,3,2,0.091,Existing Customer,0.1694,Low
709123908,Blue,$40K - $60K,43,2,82,3,2,0.0,Existing Customer,0.1693,Low
716816583,Blue,$60K - $80K,61,1,94,3,1,0.139,Existing Customer,0.1693,Low
814364808,Blue,Unknown,36,5,46,3,1,0.334,Existing Customer,0.1693,Low
718650258,Blue,Unknown,54,2,97,3,1,0.36,Existing Customer,0.1692,Low
765692658,Blue,Less than $40K,49,4,70,3,4,0.87,Existing Customer,0.169,Low
788771733,Blue,$60K - $80K,49,5,70,3,3,0.57,Existing Customer,0.169,Low
711762408,Blue,$40K - $60K,43,4,63,1,2,0.0,Existing Customer,0.169,Low
778172583,Blue,Less than $40K,46,1,86,3,2,0.362,Existing Customer,0.1689,Low
719964933,Blue,Less than $40K,50,3,78,2,2,0.0,Existing Customer,0.1688,Low
